user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
18793,116054,2024-05-11 03:15:53,Electrical Engineer,Runway AI,Learning New Topic,4,high,8.0,3.7485405389227178,42.51,high,7,4,7.56,1,0,none,7,high,0,freemium,49,medium
26576,27054,2024-08-17 07:26:45,Lawyer,AutoGPT,Presentation Creation,6,medium,9.0,5.945594063314379,30.54,high,9,6,4.86,0,1,incomplete,7,medium,0,paid,35,medium
24309,27710,2024-08-12 01:55:33,HR Manager,AutoGPT,Email Drafting,3,medium,7.5,4.089805789527516,34.1,medium,8,4,3.05,1,0,none,8,high,1,paid,32,medium
20287,640,2024-01-25 18:28:39,Data Scientist,AutoGPT,Code Generation,4,high,8.0,6.937796055985803,10.62,high,7,8,7.91,0,1,incomplete,10,medium,1,paid,59,high
40666,129632,2024-06-09 22:43:18,Content Creator,Synthesia,Legal Drafting,3,medium,7.5,6.316549501360852,11.83,medium,8,6,8.93,0,1,irrelevant,9,low,1,freemium,33,low
21774,20680,2023-10-28 07:43:02,Police Officer,Perplexity AI,Image Generation,5,medium,8.5,4.363930308168866,41.36,high,8,3,3.85,0,0,none,6,medium,0,paid,50,low
15437,97040,2023-11-22 15:39:07,Civil Engineer,GitHub Copilot,Video Creation,3,low,7.5,5.267902275676603,22.32,medium,7,4,3.05,1,1,irrelevant,6,high,0,freemium,17,medium
11327,26156,2023-07-07 19:29:05,Content Creator,Claude,Business Strategy,4,high,8.0,3.691315288867517,43.09,high,7,4,4.76,1,1,irrelevant,9,high,0,free,17,medium
47410,116868,2023-04-29 13:59:04,Graphic Designer,Grammarly AI,Exam Preparation,1,medium,6.5,3.393188114479149,31.07,medium,6,3,4.22,1,1,irrelevant,9,medium,0,paid,8,medium
49928,12484,2023-10-11 14:26:17,HR Manager,Replit Ghostwriter,Research Summary,2,low,7.0,3.71221121822954,32.88,medium,7,2,7.66,1,0,none,10,high,0,paid,19,low
30105,56882,2023-03-17 20:28:18,Professor,Perplexity AI,Code Debugging,5,high,8.5,5.786264897924868,27.14,high,8,5,6.34,1,1,hallucination,10,low,0,free,38,medium
16687,100836,2024-11-04 08:51:40,Researcher,ChatGPT,Medical Notes,3,high,7.5,4.493898477390255,30.06,medium,7,3,6.35,1,1,irrelevant,6,low,1,freemium,53,medium
7795,11101,2024-12-29 19:26:49,Entrepreneur,DALL-E,Image Generation,3,low,10.0,4.589332014693126,54.11,high,9,3,4.4,0,0,none,9,high,0,free,17,high
2840,177745,2023-01-22 15:50:19,Graphic Designer,Canva AI,Code Debugging,4,low,8.0,3.597641683122994,44.02,high,7,2,6.48,1,0,none,10,low,0,free,22,medium
17567,103508,2024-05-18 19:13:49,Journalist,Replit Ghostwriter,Learning New Topic,4,low,8.0,6.9701512315805285,10.3,high,8,7,3.81,1,0,none,7,high,0,paid,43,high
45003,98138,2024-06-23 10:06:19,Judge,GitHub Copilot,Business Strategy,5,medium,8.5,6.068629207764973,24.31,high,8,6,5.77,0,1,hallucination,10,medium,1,freemium,13,medium
8792,124381,2024-04-20 06:51:47,Video Editor,Canva AI,UI Design,2,high,7.0,3.649669731753768,33.5,medium,6,4,3.59,0,0,none,7,high,0,paid,25,medium
19744,77034,2023-04-12 17:04:41,Interior Designer,ChatGPT,Business Strategy,1,high,6.5,6.948143680544317,-4.48,medium,7,6,7.44,0,0,none,5,medium,1,freemium,27,low
17161,72079,2024-04-14 15:44:08,Doctor,Perplexity AI,Presentation Creation,2,low,7.0,3.6063908774799924,33.94,medium,6,2,8.33,1,0,none,6,low,1,free,15,medium
39081,26650,2024-07-08 08:21:28,Data Scientist,Perplexity AI,Presentation Creation,3,high,7.5,5.594666018217927,19.05,medium,6,4,5.9,0,0,none,6,low,1,paid,17,high
28660,16486,2023-06-02 13:13:34,Judge,Grammarly AI,Essay Writing,2,high,9.5,6.46168471654911,30.38,high,9,6,5.64,0,0,none,9,low,0,free,53,high
27318,199624,2023-12-11 14:36:23,Doctor,Pictory,Image Generation,3,low,7.5,4.647612343563614,28.52,medium,7,3,6.98,1,0,none,7,low,1,freemium,14,low
5336,63008,2024-03-30 02:45:26,Lawyer,Gemini,Presentation Creation,2,low,7.0,3.7803565517867583,32.2,medium,7,3,6.75,0,0,none,9,medium,1,free,50,low
2686,17485,2023-01-10 06:08:46,Nurse,Cursor AI,Research Summary,1,high,6.5,6.33782179876242,1.62,medium,7,7,5.6,0,1,hallucination,7,high,1,free,52,high
21517,73479,2024-01-28 15:41:18,Nurse,Replit Ghostwriter,Presentation Creation,4,high,8.0,6.857923066334749,11.42,high,7,6,8.01,0,0,none,5,medium,0,free,30,high
23676,18093,2023-12-15 12:31:58,Police Officer,DALL-E,Essay Writing,5,medium,8.5,3.424643656700447,50.75,high,8,4,8.95,0,0,none,6,high,1,paid,11,medium
34350,162603,2023-08-26 14:50:19,Entrepreneur,AutoGPT,Image Generation,1,high,6.5,6.585921861347865,-0.86,medium,6,7,6.1,1,1,irrelevant,5,high,0,free,37,low
43074,71526,2024-10-30 01:19:51,Student,Midjourney,Legal Drafting,6,low,9.0,3.530379311036444,54.7,high,8,3,4.28,0,0,none,8,high,0,paid,29,low
24994,153169,2024-06-05 18:57:28,Police Officer,Midjourney,Learning New Topic,2,medium,7.0,4.19581708926326,28.04,medium,7,3,8.45,0,1,irrelevant,7,low,1,freemium,8,medium
27707,109918,2023-10-30 20:08:55,Military Officer,Synthesia,Learning New Topic,1,medium,6.5,6.883471667611923,-3.83,medium,5,8,3.9,0,0,none,6,low,1,freemium,49,medium
20933,178686,2023-10-10 18:45:46,Professor,Replit Ghostwriter,Code Generation,5,low,8.5,6.868169564323749,16.32,high,8,6,3.29,1,1,hallucination,7,high,1,paid,41,low
42546,93319,2023-03-12 01:12:34,Researcher,Cursor AI,Exam Preparation,4,high,8.0,6.078464625513354,19.22,high,8,4,6.92,1,0,none,5,high,0,paid,47,low
47816,128294,2024-12-27 02:11:55,Civil Engineer,Synthesia,Medical Notes,6,medium,9.0,4.030441622416884,49.7,high,9,5,4.81,1,1,hallucination,6,medium,1,free,5,low
3125,170164,2023-06-16 10:55:40,Professor,Gemini,Business Strategy,1,medium,6.5,5.131648350021349,13.68,medium,6,3,7.65,1,0,none,8,low,0,free,24,medium
48983,179989,2023-05-08 21:15:39,Civil Engineer,Midjourney,Data Analysis,4,high,8.0,4.660405662030025,33.4,high,7,5,4.62,1,0,none,7,low,0,freemium,60,high
20998,54609,2023-02-28 22:00:22,Marketing Manager,Perplexity AI,Business Strategy,1,medium,6.5,6.752035914636653,-2.52,medium,7,5,7.14,1,0,none,8,high,0,free,45,high
14340,32407,2023-09-28 13:14:06,Police Officer,DALL-E,Business Strategy,4,low,8.0,6.632755906181748,13.67,high,7,6,3.92,0,0,none,8,high,1,freemium,33,high
16859,124158,2023-12-22 17:38:43,Data Scientist,Cursor AI,Image Generation,5,medium,8.5,3.561177840872201,49.39,high,8,3,8.04,1,0,none,9,high,1,free,60,low
860,38551,2024-08-18 17:54:29,Content Creator,Gemini,Research Summary,2,medium,7.0,6.5385780333826595,4.61,medium,7,5,6.41,1,1,hallucination,9,high,0,freemium,42,high
39653,57615,2023-05-10 07:04:24,Student,Canva AI,Code Generation,3,low,7.5,5.639446420956747,18.61,medium,6,6,6.79,0,0,none,5,high,1,freemium,8,high
8260,95833,2023-03-26 07:22:15,Lawyer,Claude,Exam Preparation,6,high,9.0,3.2437630990695823,57.56,high,8,2,6.37,1,0,none,10,medium,1,freemium,48,low
44004,93753,2024-12-26 07:40:45,Software Developer,AutoGPT,Email Drafting,6,low,9.0,6.553280520313586,24.47,high,8,5,6.86,0,0,none,10,medium,0,paid,18,low
34945,111981,2023-05-06 06:02:03,Judge,Grammarly AI,Medical Notes,4,medium,8.0,4.54805947769419,34.52,high,8,3,8.75,0,0,none,8,medium,1,freemium,23,low
23234,90506,2024-01-10 02:42:50,Student,Cursor AI,Code Debugging,6,low,10.0,5.961486183618723,40.39,high,9,7,3.4,0,0,none,6,medium,1,free,33,high
29214,129187,2023-08-03 11:09:33,Teacher,Grammarly AI,Marketing Copy,1,medium,6.5,5.133404128400285,13.67,medium,5,4,5.49,0,0,none,7,medium,0,paid,38,medium
3360,147393,2024-09-25 23:33:46,Civil Engineer,Runway AI,Legal Drafting,2,medium,7.0,6.449603942313622,5.5,medium,7,7,7.57,0,0,none,9,medium,1,freemium,59,low
40572,23097,2024-09-07 08:21:59,Researcher,ChatGPT,Learning New Topic,6,low,9.0,4.335365167085831,46.65,high,8,3,5.43,1,0,none,6,medium,1,paid,15,medium
3081,8353,2024-09-17 12:53:37,Professor,Gemini,Learning New Topic,6,low,9.0,5.5204612254562395,34.8,high,8,5,3.6,1,0,none,5,medium,0,paid,39,low
4430,68473,2023-12-16 11:56:50,Lawyer,Gemini,Exam Preparation,5,low,8.5,6.1332396309935575,23.67,high,7,6,7.02,1,0,none,8,high,1,paid,55,low
23094,69903,2023-12-05 17:19:58,Lawyer,ChatGPT,Code Generation,1,medium,6.5,5.375535769849895,11.24,medium,5,5,5.83,0,0,none,5,medium,0,freemium,28,high
43569,71860,2024-02-02 11:27:37,Content Creator,Canva AI,Video Creation,2,medium,7.0,5.5804045804314,14.2,medium,6,5,6.28,0,0,none,7,low,0,paid,7,medium
4456,127154,2023-05-28 07:57:25,Lawyer,AutoGPT,Blog Writing,3,low,7.5,6.738820363544183,7.61,medium,7,6,5.21,0,0,none,8,low,1,freemium,41,medium
29836,24184,2024-01-24 08:34:58,Data Scientist,ChatGPT,UI Design,6,high,9.0,5.117330598313487,38.83,high,9,4,3.41,1,1,incomplete,6,medium,1,paid,22,medium
11186,105691,2023-05-15 06:12:41,Architect,Synthesia,Medical Notes,3,high,7.5,4.623390495427296,28.77,medium,8,5,3.79,1,0,none,8,high,1,paid,31,medium
2289,80025,2024-01-29 09:42:49,Lawyer,Synthesia,UI Design,4,high,8.0,5.502669788999263,24.97,high,8,5,3.44,1,0,none,8,medium,1,paid,50,high
28692,148629,2023-06-12 16:43:37,Video Editor,ChatGPT,Business Strategy,2,low,7.0,5.776722831532421,12.23,medium,6,4,8.59,1,0,none,10,medium,0,freemium,9,low
14334,49316,2024-05-27 05:59:48,Pharmacist,Notion AI,Legal Drafting,2,high,7.0,5.131743550363343,18.68,medium,7,4,6.34,1,0,none,8,high,0,free,39,high
27167,68463,2023-10-10 20:09:06,Graphic Designer,Notion AI,Email Drafting,2,high,7.0,5.9120156686624625,10.88,medium,7,5,7.79,0,0,none,7,low,0,paid,29,low
45320,188634,2024-07-18 21:38:56,HR Manager,Canva AI,UI Design,5,medium,8.5,4.549116376486044,39.51,high,7,3,7.51,1,0,none,8,low,0,paid,24,medium
30854,26587,2023-10-31 15:38:39,Judge,Grammarly AI,Essay Writing,1,medium,9.0,6.430876798650188,25.69,high,9,6,8.9,1,0,none,6,medium,0,paid,46,medium
46908,13254,2023-10-17 08:10:35,Entrepreneur,Pictory,Research Summary,3,low,7.5,4.0870006602856215,34.13,medium,7,3,4.97,0,0,none,8,medium,1,free,45,low
4521,24164,2023-08-04 04:50:19,Police Officer,ChatGPT,Essay Writing,2,high,9.5,3.967505481373183,55.32,high,9,3,8.49,1,0,none,7,low,1,freemium,30,high
12426,138905,2023-02-14 11:35:26,Teacher,Notion AI,Code Debugging,1,high,6.5,6.179385038602145,3.21,medium,7,5,8.72,0,0,none,7,medium,1,paid,37,medium
4554,184123,2023-07-23 09:00:02,Judge,Claude,Exam Preparation,2,low,7.0,3.671338551431991,33.29,medium,7,4,5.73,0,0,none,10,low,0,free,48,high
22524,91091,2024-08-21 14:27:01,Scientist,Grammarly AI,Medical Notes,5,high,8.5,5.75895788724869,27.41,high,9,4,6.41,0,0,none,5,low,0,paid,58,low
41805,41795,2024-02-23 13:24:52,Judge,Grammarly AI,Medical Notes,1,high,6.5,3.3966640407329187,31.03,medium,6,2,5.14,0,0,none,8,low,0,freemium,5,medium
1213,167862,2024-01-17 04:14:46,Software Developer,GitHub Copilot,Exam Preparation,3,low,7.5,4.91715221694821,25.83,medium,7,3,6.02,1,0,none,9,medium,1,free,54,high
24671,178457,2024-07-24 00:10:01,Scientist,Replit Ghostwriter,Business Strategy,6,medium,9.0,4.301806073058868,46.98,high,9,3,5.79,0,0,none,9,medium,1,paid,46,low
13449,22632,2024-12-26 15:37:14,Military Officer,Midjourney,Learning New Topic,6,medium,9.0,4.899407474308976,41.01,high,8,4,6.52,1,0,none,8,medium,0,paid,41,high
6660,12373,2024-10-17 17:36:54,Content Creator,Midjourney,Data Analysis,2,medium,7.0,3.1232188474229354,38.77,medium,7,1,6.18,0,1,hallucination,10,low,1,paid,50,low
40402,17636,2024-01-07 07:03:31,Video Editor,Synthesia,Presentation Creation,6,medium,9.0,4.963349939929913,40.37,high,9,4,3.68,0,0,none,5,high,1,paid,45,medium
3801,40591,2023-10-28 10:40:03,Consultant,ChatGPT,Video Creation,3,medium,7.5,6.1086387043068076,13.91,medium,8,5,7.05,0,1,hallucination,8,medium,1,free,39,low
10047,86890,2023-09-11 17:08:07,Professor,ChatGPT,Legal Drafting,6,high,9.0,4.928338831517332,40.72,high,9,3,8.06,0,0,none,6,high,1,free,35,medium
33616,134616,2023-02-18 05:10:50,Judge,GitHub Copilot,Image Generation,1,medium,6.5,3.8270022026059243,26.73,medium,5,5,7.73,1,0,none,8,low,0,paid,25,high
33205,46680,2024-05-24 00:01:41,HR Manager,GitHub Copilot,Image Generation,1,low,6.5,5.241861176954393,12.58,medium,7,4,5.17,1,0,none,9,high,1,free,47,low
20565,126798,2023-10-13 04:08:30,Video Editor,Replit Ghostwriter,Exam Preparation,1,low,6.5,3.733285243669366,27.67,medium,6,2,6.1,1,0,none,7,medium,0,free,51,high
41503,182628,2023-01-26 22:49:34,Professor,GitHub Copilot,Image Generation,5,high,8.5,4.398371027886434,41.02,high,9,4,8.94,0,1,irrelevant,9,medium,0,free,53,medium
33493,197867,2024-12-20 22:33:28,Doctor,Notion AI,Image Generation,1,low,6.5,6.00149773029413,4.99,medium,7,6,5.98,0,1,incomplete,9,high,1,free,19,low
26942,85791,2024-04-26 15:12:53,Teacher,Synthesia,Email Drafting,5,high,8.5,6.009434973523705,24.91,high,9,6,5.73,0,1,hallucination,5,medium,0,freemium,48,high
4338,53817,2024-02-17 21:55:29,Professor,Grammarly AI,Legal Drafting,2,low,7.0,4.466073272142582,25.34,medium,6,5,8.51,1,0,none,9,medium,0,free,15,high
32337,45378,2024-04-27 02:04:36,Data Scientist,GitHub Copilot,Resume Building,3,medium,7.5,3.0884600499237775,44.12,medium,7,3,7.71,1,0,none,9,low,1,free,11,low
47935,123864,2024-10-18 20:57:18,Content Creator,ChatGPT,Data Analysis,5,low,8.5,3.596036919635431,49.04,high,9,4,8.6,0,0,none,9,high,0,freemium,55,low
5106,194303,2023-02-12 02:18:58,Professor,Claude,Medical Notes,3,medium,7.5,3.4975286158796455,40.02,medium,7,3,6.89,0,0,none,9,high,0,freemium,19,low
12005,14897,2024-09-10 00:18:34,Interior Designer,Grammarly AI,Data Analysis,4,low,8.0,3.6172721887003916,43.83,high,7,2,6.84,1,0,none,8,high,1,free,32,high
47355,113091,2024-12-07 07:48:06,Architect,Grammarly AI,Code Generation,1,high,6.5,5.386230572123902,11.14,medium,6,4,3.02,1,1,hallucination,10,low,1,free,20,high
10510,36170,2024-07-01 01:48:32,Civil Engineer,ChatGPT,Learning New Topic,4,low,8.0,5.137535447512821,28.62,high,8,4,4.46,1,0,none,10,low,1,free,10,low
23212,3321,2023-03-28 06:12:22,Teacher,DALL-E,Email Drafting,3,medium,7.5,3.4935589889922527,40.06,medium,7,3,4.24,0,0,none,9,high,1,freemium,37,high
2798,43290,2023-07-08 07:28:48,Consultant,DALL-E,Business Strategy,6,low,9.0,4.478879588648213,45.21,high,9,3,5.84,0,0,none,6,low,0,free,5,medium
17115,113222,2023-04-25 08:34:03,Lawyer,Replit Ghostwriter,Marketing Copy,4,low,8.0,4.87302417189616,31.27,high,8,3,3.89,0,0,none,7,medium,0,freemium,15,low
40203,189144,2023-02-18 05:46:46,Marketing Manager,Midjourney,Marketing Copy,2,low,7.0,3.596234959506971,34.04,medium,6,2,3.36,1,0,none,10,low,0,free,47,medium
24862,185857,2023-04-29 06:44:18,Civil Engineer,Pictory,Code Debugging,5,medium,8.5,3.3850273266501727,51.15,high,9,2,3.01,0,1,incomplete,8,low,1,freemium,29,high
4677,174202,2024-09-16 07:42:52,Electrical Engineer,Pictory,Learning New Topic,2,low,7.0,5.0627918371128615,19.37,medium,6,5,7.47,1,1,incomplete,10,high,1,free,45,low
7627,101707,2023-06-20 11:34:08,Nurse,Pictory,Learning New Topic,2,medium,7.0,5.195325982381854,18.05,medium,6,4,4.83,1,1,irrelevant,6,medium,0,paid,48,medium
16845,36029,2024-04-23 14:16:10,Researcher,Pictory,Code Generation,2,high,7.0,4.418896634575391,25.81,medium,6,4,5.09,1,0,none,5,medium,0,freemium,55,low
16503,94963,2023-05-26 07:15:00,Marketing Manager,Grammarly AI,Code Debugging,1,low,6.5,3.1610980333808447,33.39,medium,7,2,3.22,0,0,none,7,high,1,free,50,medium
25760,65862,2023-08-24 06:01:24,Military Officer,DALL-E,Essay Writing,4,medium,8.0,6.48092156118296,15.19,high,8,7,8.07,1,0,none,6,high,0,paid,38,medium
32830,164570,2023-02-01 23:58:44,Video Editor,Pictory,Resume Building,2,high,7.0,6.15720512050095,8.43,medium,6,6,4.37,0,0,none,9,high,0,paid,56,low
17664,120540,2024-03-03 21:21:16,Scientist,Grammarly AI,Medical Notes,1,low,6.5,6.135745253826531,3.64,medium,5,6,5.88,1,0,none,7,medium,0,free,8,low
36803,123519,2023-02-06 04:33:26,Lawyer,Replit Ghostwriter,Email Drafting,3,low,7.5,6.019173960260103,14.81,medium,8,4,3.7,1,1,hallucination,10,medium,1,paid,59,medium
6256,55967,2023-03-18 17:17:06,Marketing Manager,Claude,UI Design,6,high,9.0,6.527567162723916,24.72,high,8,6,7.54,0,0,none,8,medium,1,freemium,57,medium
20182,7138,2024-12-12 12:51:24,Interior Designer,Notion AI,Legal Drafting,2,high,7.0,6.487064224852353,5.13,medium,6,5,7.78,0,0,none,5,medium,0,paid,28,medium
8149,119929,2024-03-02 11:39:57,Sales Executive,Claude,Medical Notes,2,medium,7.0,5.859109981183494,11.41,medium,7,5,3.3,1,1,incomplete,6,high,0,free,49,low
31218,41400,2024-05-10 09:13:00,Journalist,ChatGPT,Blog Writing,2,low,9.5,4.896001520495565,46.04,high,9,3,4.96,0,0,none,9,medium,0,freemium,12,medium
33580,29259,2024-01-17 19:41:49,Sales Executive,Perplexity AI,Code Generation,4,medium,8.0,5.817093402047363,21.83,high,8,7,4.41,0,0,none,8,medium,1,freemium,7,medium
34065,102787,2024-11-25 21:29:39,Journalist,Grammarly AI,Image Generation,6,low,9.0,5.430684572664598,35.69,high,9,6,5.25,1,0,none,7,low,1,freemium,10,high
31591,83440,2024-10-23 07:40:17,Journalist,Grammarly AI,Legal Drafting,4,medium,8.0,6.950135960649439,10.5,high,7,7,4.27,1,0,none,10,low,0,free,11,low
2607,182812,2024-11-26 16:19:52,Video Editor,Replit Ghostwriter,Business Strategy,3,high,7.5,3.275800146687137,42.24,medium,8,2,5.25,0,0,none,7,medium,0,free,34,medium
37125,164414,2024-09-21 01:03:30,Entrepreneur,Synthesia,Marketing Copy,6,high,9.0,4.941658370892386,40.58,high,9,4,5.7,0,1,irrelevant,10,medium,0,freemium,44,medium
41605,118012,2024-01-13 15:51:08,Teacher,GitHub Copilot,Video Creation,5,high,8.5,4.867606527566458,36.32,high,9,5,3.42,1,1,incomplete,6,medium,0,paid,31,high
10335,112211,2024-06-30 22:23:59,Content Creator,Notion AI,Medical Notes,3,high,7.5,6.211566222705761,12.88,medium,7,5,7.95,0,1,incomplete,8,low,1,freemium,54,high
40759,89791,2023-01-12 06:31:00,Data Scientist,Cursor AI,Legal Drafting,4,low,8.0,5.438375804864291,25.62,high,7,5,4.81,0,0,none,9,high,0,freemium,51,low
10819,10107,2024-06-06 09:02:18,Lawyer,AutoGPT,Medical Notes,1,medium,6.5,4.537873344494549,19.62,medium,7,3,4.58,1,0,none,8,high,0,freemium,21,low
24448,190816,2024-11-02 01:56:39,Lawyer,Perplexity AI,Medical Notes,1,medium,6.5,5.56560102944943,9.34,medium,5,6,8.82,0,0,none,7,low,1,freemium,19,low
47301,116993,2024-02-26 07:24:17,Architect,Notion AI,Code Debugging,4,high,8.0,3.1963484493586374,48.04,high,8,3,4.49,0,0,none,10,high,1,paid,52,high
26000,188222,2023-12-05 10:42:09,Nurse,Synthesia,Code Debugging,4,low,8.0,6.953443906031876,10.47,high,8,7,8.08,0,0,none,8,medium,0,paid,54,medium
14796,61870,2024-02-09 10:41:56,Architect,Grammarly AI,Learning New Topic,2,high,7.0,6.982106869863693,0.18,medium,6,6,4.99,1,0,none,6,high,1,paid,49,medium
40988,53692,2023-01-31 05:52:06,Video Editor,Replit Ghostwriter,Resume Building,2,high,7.0,6.384713084427023,6.15,medium,6,6,4.02,1,0,none,5,high,1,paid,22,medium
8742,86789,2023-02-24 17:17:27,Marketing Manager,ChatGPT,Learning New Topic,6,high,9.0,3.28119829236914,57.19,high,9,4,3.47,1,0,none,6,low,0,paid,53,high
32310,81,2024-01-31 00:03:05,Graphic Designer,Claude,Image Generation,4,high,8.0,4.902241179753537,30.98,high,7,4,7.92,0,0,none,5,medium,1,freemium,52,low
45785,10992,2023-05-24 23:26:59,Teacher,Pictory,Exam Preparation,4,medium,8.0,5.163427944200134,28.37,high,7,5,4.24,1,1,incomplete,7,high,0,paid,58,high
33544,40804,2023-10-13 03:39:39,Entrepreneur,Notion AI,Medical Notes,3,high,7.5,3.559536950520168,39.4,medium,8,3,4.57,0,0,none,5,high,1,freemium,29,high
19455,141842,2023-12-05 06:28:26,Judge,Notion AI,Email Drafting,1,low,6.5,3.329427204661595,31.71,medium,6,3,5.06,0,0,none,8,high,1,paid,50,low
1008,161526,2024-08-06 12:49:50,Nurse,DALL-E,Email Drafting,6,low,9.0,3.2091638610770463,57.91,high,8,4,5.98,0,1,incomplete,10,low,0,freemium,55,high
37189,14311,2024-10-24 07:36:02,Electrical Engineer,GitHub Copilot,Image Generation,3,high,7.5,4.441231109989239,30.59,medium,8,3,5.77,1,1,hallucination,6,medium,0,freemium,44,high
48591,15284,2023-01-12 17:15:36,Lawyer,Pictory,Marketing Copy,4,high,8.0,4.218734677724578,37.81,high,8,5,6.13,0,0,none,6,medium,1,freemium,46,medium
41758,19796,2023-08-24 02:18:21,Graphic Designer,Notion AI,Essay Writing,2,medium,7.0,5.197089574975197,18.03,medium,7,6,5.06,1,0,none,5,high,0,free,53,low
27246,99805,2024-05-31 14:37:42,Lawyer,Synthesia,Resume Building,2,high,7.0,6.324762668812792,6.75,medium,7,6,4.38,0,0,none,9,high,1,free,26,high
549,191050,2024-12-13 04:17:15,Professor,Perplexity AI,Blog Writing,3,high,7.5,6.452515967191117,10.47,medium,6,7,5.02,0,1,irrelevant,6,medium,1,paid,55,high
18895,18482,2024-09-02 04:55:22,Nurse,GitHub Copilot,Business Strategy,3,high,7.5,3.406923834329214,40.93,medium,7,4,7.26,0,1,hallucination,10,low,0,free,25,medium
40542,23697,2024-05-07 07:10:20,Scientist,DALL-E,Code Generation,3,low,7.5,4.075657343479822,34.24,medium,6,3,3.16,0,0,none,5,low,0,free,24,medium
10871,22524,2023-01-22 19:41:32,HR Manager,ChatGPT,Marketing Copy,2,high,7.0,4.232309027973575,27.68,medium,6,5,5.88,0,0,none,5,low,1,freemium,58,medium
33381,61986,2024-06-02 15:05:07,Researcher,Replit Ghostwriter,Research Summary,5,low,8.5,4.964753140737642,35.35,high,8,4,8.1,1,0,none,7,high,0,paid,19,low
17193,174948,2023-10-12 10:06:42,Nurse,Perplexity AI,Medical Notes,1,medium,6.5,5.071730339092314,14.28,medium,6,4,8.06,0,0,none,6,medium,1,paid,9,high
21808,153192,2024-10-30 15:17:46,Sales Executive,Midjourney,Data Analysis,1,low,6.5,3.8923548303901425,26.08,medium,6,2,4.53,1,0,none,5,low,1,paid,56,medium
35491,8942,2024-07-14 12:12:08,Journalist,Notion AI,Presentation Creation,4,medium,8.0,6.659687362909736,13.4,high,8,6,7.73,0,1,incomplete,9,high,0,freemium,47,high
45340,163092,2023-04-23 08:50:41,Police Officer,Notion AI,Email Drafting,1,high,6.5,3.0920493843835684,34.08,medium,6,3,4.52,0,0,none,5,low,1,freemium,53,high
